SDG Goal,SDG Target,SDG Indicator,Country or Territory Code,Country or Territory Name,SDG Region,SDG Sub-Region,City Code,City Name,Average share of the built-up area of cities that is open space for public use for all (%) [a],Average share of urban population with convenient access to open public spaces (%) [b],Data Units,Data Reference Year,Data Source,FootNote
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_BEITSAHOUR,BeitSahour,15.896735482704663,53.55447697312607,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_BEITUNIYA,Beituniya,15.841691462316534,17.34003290696593,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_BETHLEHEM,Bethlehem (Beit Lahm),11.84043104542137,45.12478361209637,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_AL_KHALI,Hebron (Al-Khalīl),7.705282805421657,8.044536675498023,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_JANIN,Janīn (Jenin),15.372446081274546,18.36090971219533,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_JERICHO,Jericho (Ariha),14.317393537779877,29.80396061113201,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_NABULUS,Nābulus (Nablus),13.757198161450143,36.58432209435269,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_QALQILYAH,Qalqīlyah (Qalqiliya),23.120534805606987,0.008884703847944849,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_RAMALLAH,Ramallah,17.532666779849656,38.87805635954349,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_SALFIT,Salfit,16.62680417263039,25.075558364829874,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_TUBAS,Ṭūbās,9.951509323253616,45.44934070103931,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,275,State of Palestine,Western Asia and Northern Africa ,Western Asia,PS_TULKARM,Ṭūlkarm (Tulkarem),13.686845374676562,24.902496828345054,PERCENT,2022,PCBS - Palestinian Central Bureau of Statistics and  Ministry of Local Government ,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,202,Sub-Saharan Africa,,,,,,21.243382745933186,PERCENT,2020,UN-Habitat Urban Indicators Database,Population weighted  average produced by UNHabitat using reported/estimated city and national  data points
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_AL_QADARIF,Al Gadarif,19.171590384618366,67.15175349732583,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_AL_OBEID,Al Obeid (Al Ubayyid),19.91524249803124,31.10033943866301,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_AL_FASHIR,Al-Fāshir (El Fasher),23.988068058322202,40.366939443014864,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_AL_KHARTUM,Al-Khartum (Khartoum),15.329974118503914,14.81228463971099,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_ATBARAH,Aṭbarah (Atbara),16.252274623184828,32.07494457814633,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_KASSALA,Kassala,20.152498102157516,30.744758285452534,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_BUR_SUDAN,Port Sudan (Bur Sudan),19.70286740097756,44.16848171697603,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_SANNAR,Sannār (Sennar),18.986645804235124,32.77741460267221,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_SINJAH,Sinjah (Singa),18.81189139930235,61.19131194167685,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,729,Sudan,Western Asia and Northern Africa ,Northern Africa,SD_WAD_MADANI,Wad Medani,16.992082956961273,47.901271130670175,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,740,Suriname,Latin America and the Caribbean ,South America,SR_PARAMARIBO,Paramaribo,12.413953385524668,11.630198396671673,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,752,Sweden,Northern America and Europe ,Northern Europe,SE_HALMSTAD,Halmstad,23.852821824663064,75.38251204653521,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,752,Sweden,Northern America and Europe ,Northern Europe,SE_MALMO,Malmö,21.848685439732474,92.77288142658452,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,752,Sweden,Northern America and Europe ,Northern Europe,SE_STOCKHOLM,Stockholm,21.6139841344541,85.96437964029612,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
11,11.7,11.7.1,756,Switzerland,Northern America and Europe ,Western Europe,CH_BASEL,Basel,16.17830492557956,81.79406028968957,PERCENT,2020,UN-Habitat Urban Indicators Database,"[a] Calculated as the proportion of urban area allocated to streets and open public spaces. An open public space (OPS) is defined as an area that is openly and freely accessible space for all (without any cost implication) for enjoyment of social services such as recreation. Identification of open public spaces is  based on data compiled from city land use plans and open sources including OpenStreetMap and GoogleEarth. Data on street lines is majorly sourced from OpenStreetMap, and street widths are estimated through sampling and measurement from GoogleEarth. [b] Population with convenient access to open public spaces is the percentage share of urban population who can access an open public space within a walking distance of 400 meters along the street network. Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, High Resolution Settlement Layer - HRSL (Facebook Connectivity Lab and CIESIN), WorldPop or GHS-Pop.City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the global indicator methodology. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
